300,0,10,Aristotle Small Cap Equity Fund - Class I,0.002500,0.000600
301,0,1,Aristotle/Saul Global Opportunities Fund - Class I,0.001800,0.000600
302,0,8,Aristotle International ADR Managed Account,0.000850,0.000200
303,0,1,Aristotle Small Cap Equity Fund - Class I,0.001300,0.000600
304,0,6,Aristotle Value Equity,0.000700,0.000200
305,0,8,Aristotle/Saul Global Opportunities Fund - Class I,0.001800,0.000600
306,0,5,Aristotle Value Equity,0.000000,0.000000
307,0,2,Aristotle Small Cap Equity Fund - Class I,0.002500,0.000600
308,0,5,Aristotle/Saul Global Opportunities Fund - Class I,0.000000,0.000000
309,0,5,Aristotle Small Cap Equity Fund - Class I,0.000000,0.000000
310,0,6,Aristotle/Saul Global Opportunities Fund - Class I,0.001800,0.000600
311,0,4,Aristotle US Lrg Cap Val (WMS),0.000500,0.000200
312,0,8,Aristotle International Equity Fund - Class I,0.001300,0.000600
313,0,5,Aristotle US Lrg Cap Val (WMS),0.000000,0.000000
314,0,6,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000850,0.000200
315,0,6,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000700,0.000200
316,0,1,Aristotle Value Equity,0.000700,0.000200
317,0,7,Aristotle Strategic Credit Fund - Class I,0.001800,0.000600
318,0,4,Aristotle International Equity Fund - Class I,0.001300,0.000600
319,0,1,Aristotle Core Equity Fund - Class I,0.001800,0.000600
320,0,10,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000700,0.000400
321,0,8,Aristotle US Lrg Cap Val (WMS),0.000500,0.000200
322,0,15,Aristotle Strategic Credit Fund - Class I,0.000000,0.000000
323,0,2,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000700,0.000400
324,0,4,Aristotle International ADR Managed Account,0.000800,0.000200
325,0,16,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000000,0.000000
326,0,6,Aristotle Value Equity Fund - Class I,0.001300,0.000600
327,0,9,Aristotle Core Equity Fund - Class I,0.000900,0.000000
328,0,9,Aristotle Value Equity,0.002500,0.000000
329,0,8,Aristotle Value Equity Fund - Class I,0.001300,0.000600
330,0,6,Aristotle International ADR Managed Account,0.000850,0.000200
331,0,5,Aristotle Strategic Credit Fund - Class I,0.000000,0.000000
332,0,15,Aristotle Small Cap Equity Fund - Class I,0.000000,0.000000
333,0,7,Aristotle Value Equity,0.000500,0.000200
334,0,10,Aristotle Strategic Credit Fund - Class I,0.002500,0.000600
335,0,16,Aristotle Strategic Credit Fund - Class I,0.000000,0.000000
336,0,4,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000500,0.000200
337,0,15,Aristotle Core Equity Fund - Class I,0.000000,0.000000
338,0,15,Aristotle Value Equity,0.000000,0.000000
339,0,16,Aristotle International Equity Fund - Class I,0.000000,0.000000
340,0,4,Aristotle/Saul Global Opportunities Fund - Class I,0.001800,0.000600
341,0,2,Aristotle Strategic Credit Fund - Class I,0.002500,0.000600
342,0,8,Aristotle Small Cap Equity Fund - Class I,0.001300,0.000600
343,0,5,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000000,0.000000
344,0,16,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000000,0.000000
345,0,6,Aristotle US Lrg Cap Val (WMS),0.000700,0.000200
346,0,6,Aristotle International Equity Fund - Class I,0.001300,0.000600
347,0,8,Aristotle Value Equity,0.000700,0.000200
348,0,1,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000700,0.000200
349,0,6,Aristotle Strategic Credit Fund - Class I,0.001800,0.000600
350,0,1,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000850,0.000200
351,0,10,Aristotle International Equity Fund - Class I,0.002500,0.000600
352,0,4,Aristotle Value Equity,0.000500,0.000200
353,0,16,Aristotle International ADR Managed Account,0.000000,0.000000
354,0,8,Aristotle Core Equity Fund - Class I,0.001800,0.000600
355,0,15,Aristotle US Lrg Cap Val (WMS),0.000000,0.000000
356,0,10,Aristotle International ADR Managed Account,0.000700,0.000400
357,0,5,Aristotle Value Equity Fund - Class I,0.000000,0.000000
358,0,7,Aristotle US Lrg Cap Val (WMS),0.000500,0.000200
359,0,9,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.002500,0.000000
360,0,1,Aristotle Value Equity Fund - Class I,0.001300,0.000600
361,0,15,Aristotle Value Equity Fund - Class I,0.000000,0.000000
362,0,4,Aristotle Small Cap Equity Fund - Class I,0.001300,0.000600
363,0,2,Aristotle International Equity Fund - Class I,0.002500,0.000600
364,0,5,Aristotle International ADR Managed Account,0.000000,0.000000
365,0,9,Aristotle Strategic Credit Fund - Class I,0.000900,0.000000
366,0,10,Aristotle/Saul Global Opportunities Fund - Class I,0.002500,0.000600
367,0,5,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000000,0.000000
368,0,4,Aristotle Core Equity Fund - Class I,0.001800,0.000600
369,0,2,Aristotle US Lrg Cap Val (WMS),0.000700,0.000400
370,0,9,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000350,0.000000
371,0,1,Aristotle Strategic Credit Fund - Class I,0.001800,0.000600
372,0,8,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000800,0.000200
373,0,4,Aristotle Boston Small/Mid Cap Equity Managed Account,0.000800,0.000200
374,0,7,Aristotle Small Cap Equity Fund - Class I,0.001300,0.000600
375,0,15,Aristotle/Saul Global Opportunities Fund - Class I,0.000000,0.000000
376,0,5,Aristotle International Equity Fund - Class I,0.000000,0.000000
377,0,7,Aristotle/Saul Global Opportunities Fund - Class I,0.001800,0.000600
378,0,10,Aristotle US Lrg Cap Val (WMS),0.000700,0.000400
379,0,4,Aristotle Value Equity Fund - Class I,0.001300,0.000600
380,0,9,Aristotle International ADR Managed Account,0.000350,0.000000
381,0,7,Aristotle Core Equity Fund - Class I,0.001800,0.000600
382,0,8,Aristotle Capital US Large Cap Equity Value-exADR (MAC0WJ),0.000700,0.000200
383,0,9,Aristotle Value Equity Fund - Class I,0.000650,0.000000
384,0,16,Aristotle US Lrg Cap Val (WMS),0.000000,0.000000
385,0,2,Aristotle International ADR Managed Account,0.000700,0.000400
386,0,9,Aristotle International Equity Fund - Class I,0.000650,0.000000
387,1,7,Strategic Credit,0.000800,0.000200
388,1,4,Strategic Credit,0.000800,0.000200
389,1,10,Strategic Credit,0.001200,0.000600
390,1,2,Strategic Credit,0.001200,0.000600
391,1,1,Strategic Credit,0.000850,0.000200
392,1,8,Strategic Credit,0.000800,0.000200
393,1,13,Strategic Credit,0.000400,0.000100
394,1,6,Strategic Credit,0.000850,0.000200
