TradeID,TransactionCodeOverrideDescription,TradeDate,SettledDate,SuperSheetDate,TradeAmount,System,DealerNum,DealerBranchBranchCode,RepCode,FirmId,FirmName,OfficeAddressLine1,OfficeCity,OfficeRegionRefCode,OfficePostalCode,PersonFirstName,PersonLastName,LineOfBusiness,Channel,Region,Territory,ProductNasdaqSymbol,ProductName,AccountTANumber,AccountId,ExternalAccountNumber,HoldingId,HoldingExternalAccountNumber,HoldingName
33614,Purchase,4-Sep-19,6-Sep-19,4-Sep-19,53.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,1.70E+11,57967,,66183,,Morgan Stanley Smith Barney LLC
29769,Purchase,17-Jul-19,17-Jul-19,17-Jul-19,53.15,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
32385,Purchase,17-Sep-19,17-Sep-19,17-Sep-19,53.14,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33416,Purchase,6-Aug-19,8-Aug-19,6-Aug-19,42.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58129,,66345,,Morgan Stanley Smith Barney LLC
32512,Purchase,19-Sep-19,20-Sep-19,23-Sep-19,39.3,UMB,671,88Q,2047,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,Richard / Jerome / Thomas / Reza,Jones / Klein / Tournat / Zafari,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33451,Purchase,15-Aug-19,19-Aug-19,15-Aug-19,37.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,4.09E+11,58258,,66474,,Morgan Stanley Smith Barney LLC
33464,Purchase,15-Aug-19,19-Aug-19,15-Aug-19,37.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,4.09E+11,58258,,66474,,Morgan Stanley Smith Barney LLC
31332,Purchase,21-Aug-19,21-Aug-19,21-Aug-19,34.79,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33590,Purchase,28-Aug-19,30-Aug-19,28-Aug-19,32.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.54E+11,58272,,66488,,Morgan Stanley Smith Barney LLC
30492,Purchase,1-Aug-19,2-Aug-19,5-Aug-19,32.1,UMB,671,88Q,1076,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,John / Richard / Jerome / Danielle / Thomas / Reza,Heisel / Jones / Klein / Prunier / Tournat / Zafari,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33490,Purchase,16-Aug-19,20-Aug-19,16-Aug-19,29.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.51E+11,58270,,66486,,Morgan Stanley Smith Barney LLC
33504,Purchase,16-Aug-19,20-Aug-19,16-Aug-19,29.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.51E+11,58270,,66486,,Morgan Stanley Smith Barney LLC
32268,Purchase,13-Sep-19,13-Sep-19,13-Sep-19,26.85,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33424,Purchase,7-Aug-19,9-Aug-19,7-Aug-19,25,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,8064283101,58304,,66520,,Morgan Stanley Smith Barney LLC
30351,Purchase,29-Jul-19,30-Jul-19,31-Jul-19,24.95,UMB,671,8C2,6931,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,John / Danielle,Heisel / Prunier,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
32175,Purchase,10-Sep-19,11-Sep-19,12-Sep-19,24.87,UMB,DLJP,P3M,QW7,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413007978,50587,P3M406721,57714,P3M406721,PERSHING LLC
28994,Purchase,1-Jul-19,1-Jul-19,2-Jul-19,22.87,UMB,UNKNOWN,UNKNOWN,UNKNOWN,56862,Aristotle Direct Business,UNKNOWN,,,,,UNKNOWN_REP_NAME,Mutual Fund,Direct,Direct,House,ARSFX,Aristotle International Equity Fund - Class I,999999,196,UNKNOWN,220,UNKNOWN,
30455,Purchase,1-Aug-19,1-Aug-19,1-Aug-19,19.27,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33753,Purchase,25-Sep-19,27-Sep-19,25-Sep-19,14.17,MSSB,15,170,170-079/R,31478,Morgan Stanley Smith Barney LLC,4309 HACIENDA DR,PLEASANTON,US-CA,94588-2744,Sherri / Kristopher,Omdahl / Watts,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.70E+11,58335,,66551,,Morgan Stanley Smith Barney LLC
29606,Purchase,12-Jul-19,12-Jul-19,12-Jul-19,13.12,FIDELITY,226PLAN,1737,8060,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-08060,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,8060,7979,,8297,,LUXOTTICA NQ PLAN
30665,Purchase,9-Aug-19,9-Aug-19,9-Aug-19,13.12,FIDELITY,226PLAN,1737,8060,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-08060,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,8060,7979,,8297,,LUXOTTICA NQ PLAN
31389,Purchase,23-Aug-19,23-Aug-19,23-Aug-19,13.12,FIDELITY,226PLAN,1737,8060,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-08060,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,8060,7979,,8297,,LUXOTTICA NQ PLAN
31828,Purchase,6-Sep-19,6-Sep-19,6-Sep-19,13.12,FIDELITY,226PLAN,1737,8060,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-08060,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,8060,7979,,8297,,LUXOTTICA NQ PLAN
32614,Purchase,23-Sep-19,23-Sep-19,23-Sep-19,13.12,FIDELITY,226PLAN,1737,8060,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-08060,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,8060,7979,,8297,,LUXOTTICA NQ PLAN
33693,Purchase,18-Sep-19,20-Sep-19,18-Sep-19,13,MSSB,15,409,409-778/T,31478,Morgan Stanley Smith Barney LLC,1 FAWCETT PL,GREENWICH,US-CT,06830-6553,Arthur / Diane,Tuttle / Tuttle,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,4.09E+11,58259,,66475,,Morgan Stanley Smith Barney LLC
33431,Purchase,8-Aug-19,12-Aug-19,8-Aug-19,12.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.51E+11,58270,,66486,,Morgan Stanley Smith Barney LLC
33454,Purchase,15-Aug-19,19-Aug-19,15-Aug-19,12.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.51E+11,58270,,66486,,Morgan Stanley Smith Barney LLC
33467,Purchase,15-Aug-19,19-Aug-19,15-Aug-19,12.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.51E+11,58270,,66486,,Morgan Stanley Smith Barney LLC
31590,Purchase,29-Aug-19,29-Aug-19,29-Aug-19,11.45,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
32248,Purchase,12-Sep-19,12-Sep-19,12-Sep-19,11.44,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
32807,Purchase,27-Sep-19,27-Sep-19,27-Sep-19,11.44,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
29706,Purchase,15-Jul-19,15-Jul-19,15-Jul-19,11.43,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
30408,Purchase,31-Jul-19,31-Jul-19,31-Jul-19,11.43,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
31168,Purchase,15-Aug-19,15-Aug-19,15-Aug-19,11.43,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
29488,Purchase,8-Jul-19,9-Jul-19,10-Jul-19,11.18,UMB,3107,999999,999999,46662,Tiaa-cref Trust Company  Fsb,8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-cref Trust Company Fsb,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Sufi,ARSFX,Aristotle International Equity Fund - Class I,413014705,54249,UNKNOWN,61905,UNKNOWN,TIAA  FSB CUST TTEE FBORETIREMENT PLANS FOR WHICHTIAA ACTS AS RECORDKEEPER
33616,Purchase,4-Sep-19,6-Sep-19,4-Sep-19,8.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58239,,66455,,Morgan Stanley Smith Barney LLC
30488,Purchase,1-Aug-19,2-Aug-19,5-Aug-19,7.87,UMB,671,8C2,6931,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,John / Danielle,Heisel / Prunier,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33691,Purchase,18-Sep-19,20-Sep-19,18-Sep-19,5.99,MSSB,15,239,239-165/T,31478,Morgan Stanley Smith Barney LLC,6700 E PACIFIC COAST HWY,LONG BEACH,US-CA,90803-4212,David,Tuebner,Mutual Fund,Broker Dealer,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58239,,66455,,Morgan Stanley Smith Barney LLC
33639,Purchase,10-Sep-19,12-Sep-19,10-Sep-19,5.97,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58129,,66345,,Morgan Stanley Smith Barney LLC
30490,Purchase,1-Aug-19,2-Aug-19,5-Aug-19,4.39,UMB,671,203,1256,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2301 ROSECRANS AVE,EL SEGUNDO,US-CA,90245-4967,Jason,Kelso,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33688,Purchase,17-Sep-19,19-Sep-19,17-Sep-19,3.28,MSSB,15,573,573-543/R,31478,Morgan Stanley Smith Barney LLC,1535 E PRIMROSE ST,SPRINGFIELD,US-MO,65804-7927,John / Anita,Goldsmith / Oplotnik,Mutual Fund,Broker Dealer,Midwest,Huennekens,ARSQX,Aristotle Value Equity Fund - Class I,5.73E+11,58359,,66575,,Morgan Stanley Smith Barney LLC
29449,Purchase,8-Jul-19,8-Jul-19,8-Jul-19,0.43,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
30589,Purchase,7-Aug-19,7-Aug-19,7-Aug-19,0.43,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
32107,Purchase,9-Sep-19,9-Sep-19,9-Sep-19,0.43,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
31603,Redemption,30-Aug-19,30-Aug-19,30-Aug-19,2295607.54,FIDELITY,226BWM,G11657931,G11657931,46182,The Northern Trust Company Of Connecticut,50 S LA SALLE ST,CHICAGO,US-IL,60603-1008,The Northern Trust Co,House Account,Mutual Fund,Institutional,Institutional,Sufi,ARSBX,Aristotle Small Cap Equity Fund - Class I,682273591,12587,,19503,,
31635,Redemption,29-Aug-19,30-Aug-19,3-Sep-19,1919915.74,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
31734,Redemption,3-Sep-19,4-Sep-19,5-Sep-19,1795764.46,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29183,Redemption,3-Jul-19,5-Jul-19,8-Jul-19,962173.76,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29684,Redemption,3-Jul-19,15-Jul-19,16-Jul-19,962173.76,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29160,Redemption,2-Jul-19,3-Jul-19,5-Jul-19,840090.1,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29680,Redemption,2-Jul-19,15-Jul-19,16-Jul-19,840090.1,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29903,Redemption,22-Jul-19,22-Jul-19,22-Jul-19,558667.31,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
31408,Redemption,22-Aug-19,23-Aug-19,26-Aug-19,533040.65,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
31424,Redemption,26-Aug-19,27-Aug-19,26-Aug-19,500000,SCHWABPORTAL,0164FA,009KD04W1XE,009KD04W1XE,42670,"Solaris Advisors, LLC",645 MADISON AVE,NEW YORK,US-NY,10022-1010,SOLARIS ADVISORS LLC,HOUSE ACCOUNT,Mutual Fund,RIA,Northeast,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,009KD1A4JTE,16267,,23243,413000225,
29687,Redemption,12-Jul-19,15-Jul-19,16-Jul-19,492780.22,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
31499,Redemption,26-Aug-19,27-Aug-19,28-Aug-19,467403.58,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29529,Redemption,9-Jul-19,10-Jul-19,11-Jul-19,429246.54,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
29053,Redemption,1-Jul-19,2-Jul-19,3-Jul-19,411497.93,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29681,Redemption,1-Jul-19,15-Jul-19,16-Jul-19,411497.93,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29574,Redemption,10-Jul-19,11-Jul-19,12-Jul-19,366435.59,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29679,Redemption,10-Jul-19,15-Jul-19,16-Jul-19,366435.59,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
30356,Redemption,29-Jul-19,30-Jul-19,31-Jul-19,354835.37,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29531,Redemption,9-Jul-19,10-Jul-19,11-Jul-19,328868.12,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
